유저식별아이디,나이,성별,학력,시력,참여일자,MC구분,선택_A_481,시간_A_481,확신_481,선택_B_481,시간_B_481,선택_A_482,시간_A_482,확신_482,선택_B_482,시간_B_482,선택_A_483,시간_A_483,확신_483,선택_B_483,시간_B_483,선택_A_484,시간_A_484,확신_484,선택_B_484,시간_B_484,선택_A_485,시간_A_485,확신_485,선택_B_485,시간_B_485,선택_A_486,시간_A_486,확신_486,선택_B_486,시간_B_486,선택_A_487,시간_A_487,확신_487,선택_B_487,시간_B_487,선택_A_488,시간_A_488,확신_488,선택_B_488,시간_B_488,선택_A_489,시간_A_489,확신_489,선택_B_489,시간_B_489,선택_A_490,시간_A_490,확신_490,선택_B_490,시간_B_490,선택_A_491,시간_A_491,확신_491,선택_B_491,시간_B_491,선택_A_492,시간_A_492,확신_492,선택_B_492,시간_B_492,선택_A_493,시간_A_493,확신_493,선택_B_493,시간_B_493,선택_A_494,시간_A_494,확신_494,선택_B_494,시간_B_494,선택_A_495,시간_A_495,확신_495,선택_B_495,시간_B_495,선택_A_496,시간_A_496,확신_496,선택_B_496,시간_B_496,선택_A_497,시간_A_497,확신_497,선택_B_497,시간_B_497,선택_A_498,시간_A_498,확신_498,선택_B_498,시간_B_498,선택_A_499,시간_A_499,확신_499,선택_B_499,시간_B_499,선택_A_500,시간_A_500,확신_500,선택_B_500,시간_B_500,선택_A_501,시간_A_501,확신_501,선택_B_501,시간_B_501,선택_A_502,시간_A_502,확신_502,선택_B_502,시간_B_502,선택_A_503,시간_A_503,확신_503,선택_B_503,시간_B_503,선택_A_504,시간_A_504,확신_504,선택_B_504,시간_B_504,선택_A_505,시간_A_505,확신_505,선택_B_505,시간_B_505,선택_A_506,시간_A_506,확신_506,선택_B_506,시간_B_506,선택_A_507,시간_A_507,확신_507,선택_B_507,시간_B_507,선택_A_508,시간_A_508,확신_508,선택_B_508,시간_B_508,선택_A_509,시간_A_509,확신_509,선택_B_509,시간_B_509,선택_A_510,시간_A_510,확신_510,선택_B_510,시간_B_510,선택_A_511,시간_A_511,확신_511,선택_B_511,시간_B_511,선택_A_512,시간_A_512,확신_512,선택_B_512,시간_B_512,선택_A_513,시간_A_513,확신_513,선택_B_513,시간_B_513,선택_A_514,시간_A_514,확신_514,선택_B_514,시간_B_514,선택_A_515,시간_A_515,확신_515,선택_B_515,시간_B_515,선택_A_516,시간_A_516,확신_516,선택_B_516,시간_B_516,선택_A_517,시간_A_517,확신_517,선택_B_517,시간_B_517,선택_A_518,시간_A_518,확신_518,선택_B_518,시간_B_518,선택_A_519,시간_A_519,확신_519,선택_B_519,시간_B_519,선택_A_520,시간_A_520,확신_520,선택_B_520,시간_B_520,선택_A_521,시간_A_521,확신_521,선택_B_521,시간_B_521,선택_A_522,시간_A_522,확신_522,선택_B_522,시간_B_522,선택_A_523,시간_A_523,확신_523,선택_B_523,시간_B_523,선택_A_524,시간_A_524,확신_524,선택_B_524,시간_B_524,선택_A_525,시간_A_525,확신_525,선택_B_525,시간_B_525,선택_A_526,시간_A_526,확신_526,선택_B_526,시간_B_526,선택_A_527,시간_A_527,확신_527,선택_B_527,시간_B_527,선택_A_528,시간_A_528,확신_528,선택_B_528,시간_B_528,선택_A_529,시간_A_529,확신_529,선택_B_529,시간_B_529,선택_A_530,시간_A_530,확신_530,선택_B_530,시간_B_530,선택_A_531,시간_A_531,확신_531,선택_B_531,시간_B_531,선택_A_532,시간_A_532,확신_532,선택_B_532,시간_B_532,선택_A_533,시간_A_533,확신_533,선택_B_533,시간_B_533,선택_A_534,시간_A_534,확신_534,선택_B_534,시간_B_534,선택_A_535,시간_A_535,확신_535,선택_B_535,시간_B_535,선택_A_536,시간_A_536,확신_536,선택_B_536,시간_B_536,선택_A_537,시간_A_537,확신_537,선택_B_537,시간_B_537,선택_A_538,시간_A_538,확신_538,선택_B_538,시간_B_538,선택_A_539,시간_A_539,확신_539,선택_B_539,시간_B_539,선택_A_540,시간_A_540,확신_540,선택_B_540,시간_B_540,선택_A_541,시간_A_541,확신_541,선택_B_541,시간_B_541,선택_A_542,시간_A_542,확신_542,선택_B_542,시간_B_542,선택_A_543,시간_A_543,확신_543,선택_B_543,시간_B_543,선택_A_544,시간_A_544,확신_544,선택_B_544,시간_B_544,선택_A_545,시간_A_545,확신_545,선택_B_545,시간_B_545,선택_A_546,시간_A_546,확신_546,선택_B_546,시간_B_546,선택_A_547,시간_A_547,확신_547,선택_B_547,시간_B_547,선택_A_548,시간_A_548,확신_548,선택_B_548,시간_B_548,선택_A_549,시간_A_549,확신_549,선택_B_549,시간_B_549,선택_A_550,시간_A_550,확신_550,선택_B_550,시간_B_550,선택_A_551,시간_A_551,확신_551,선택_B_551,시간_B_551,선택_A_552,시간_A_552,확신_552,선택_B_552,시간_B_552,선택_A_553,시간_A_553,확신_553,선택_B_553,시간_B_553,선택_A_554,시간_A_554,확신_554,선택_B_554,시간_B_554,선택_A_555,시간_A_555,확신_555,선택_B_555,시간_B_555,선택_A_556,시간_A_556,확신_556,선택_B_556,시간_B_556,선택_A_557,시간_A_557,확신_557,선택_B_557,시간_B_557,선택_A_558,시간_A_558,확신_558,선택_B_558,시간_B_558,선택_A_559,시간_A_559,확신_559,선택_B_559,시간_B_559,선택_A_560,시간_A_560,확신_560,선택_B_560,시간_B_560
4,,,,,2021-10-17 19:35,1,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0
5,,,,,2021-10-17 19:36,1,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0
6,,,,,2021-10-19 11:09,1,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0
1,,,,,2021-10-19 14:03,1,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0
8,,,,,2021-10-21 16:53,1,19080133,1.56,1,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,19071131,2.6,1,,0,,0,,,0,,0,,,0,19080133,0.87,1,,0,19071131,0.43,1,,0,19072221,0.11,1,,0,19070311,0.59,1,,0,,0,,,0,,0,,,0
2,,,,,2021-10-25 12:27,1,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0
3,,,,,2021-10-25 12:28,1,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0
7,,,,,2021-10-25 14:04,1,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0
0,,,,,2021-10-26 17:21,1,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,19071821,1.87,1,,0,19072221,0.86,1,,0,19092711,1.99,1,,0,19072922,2.79,1,,0,19070311,1.17,1,,0,19070522,1.62,1,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,19080133,3.71,1,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,19070522,1.27,1,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0
9,,,,,2021-10-26 17:42,1,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0,,0,,,0
